Source,Target,Weight
"9","2",10
"9","3",2
"9","5",4
"9","6",5
"9","7",17
"9","15",2
"9","18",10
"9","22",22
"9","27",1
"9","16",11
"9","24",1
"9","21",3
"9","8",6
"9","10",1
"9","25",3
"27","2",19
"27","3",1
"27","5",5
"27","6",7
"27","7",10
"27","9",4
"27","15",1
"27","18",3
"27","22",6
"27","16",6
"27","17",3
"27","24",3
"27","8",5
"27","20",4
"27","21",4
"27","10",1
"16","13",1
"16","2",25
"16","3",37
"16","5",13
"16","6",23
"16","7",23
"16","9",13
"16","15",5
"16","18",17
"16","22",40
"16","27",12
"16","17",7
"16","24",11
"16","21",23
"16","11",5
"16","13",1
"16","23",2
"16","8",15
"16","20",7
"16","10",11
"16","25",11
"24","2",5
"24","3",4
"24","5",2
"24","6",10
"24","7",7
"24","15",1
"24","18",12
"24","22",8
"24","27",6
"24","16",11
"24","17",15
"24","21",3
"24","11",9
"24","23",2
"24","8",7
"24","20",9
"24","10",1
"24","25",2
"24","12",1
"21","13",1
"21","3",7
"21","5",6
"21","6",11
"21","7",12
"21","9",3
"21","16",11
"21","18",13
"21","22",5
"21","11",5
"21","17",1
"21","24",10
"21","13",1
"21","2",6
"21","8",12
"21","20",3
"21","23",4
"21","27",4
"21","10",3
"21","25",1
"11","3",1
"11","6",4
"11","16",5
"11","18",2
"11","21",5
"11","17",3
"11","24",7
"11","2",4
"11","8",1
"11","20",7
"11","23",3
"23","13",1
"23","2",2
"23","3",8
"23","5",3
"23","6",2
"23","16",3
"23","18",6
"23","27",1
"23","24",1
"23","8",3
"23","11",2
"23","20",2
"23","21",5
"26","6",2
"26","8",1
"26","18",1
"1","3",2
"1","11",1
"1","23",1
"1","2",1
"1","6",1
"10","3",3
"10","5",4
"10","7",10
"10","8",12
"10","16",5
"10","22",14
"10","24",2
"10","25",6
"10","6",5
"10","2",4
"10","9",3
"10","17",1
"10","18",1
"25","13",2
"25","3",7
"25","5",2
"25","7",6
"25","8",12
"25","10",8
"25","16",11
"25","22",19
"25","24",4
"25","6",1
"25","12",1
"25","27",2
"25","2",1
"25","9",4
"25","17",2
"12","7",1
"12","22",3
"12","24",2
"12","6",2
"12","27",1
